,Specs,Score
13712,taiwan,48.56876257194166
18134,you believe,48.56876257194166
14069,that there,48.346186666766435
4280,destroy,48.27603572815711
14074,that these,48.27603572815711
5321,facts,48.25436022925125
15103,the speed of,48.186423254839994
5047,eternal,48.1464187192159
13224,spirit and,48.1464187192159
15086,the son of,48.1464187192159
15210,the truth about,48.1464187192159
139,2007,48.0630313770121
5366,far,47.964110081031514
3533,coming,47.95248803107366
13458,subject,47.87776946359879
10238,of time,47.85814090727379
6570,he was,47.75720498257712
7807,is being,47.74783193829475
3334,choice,47.715516617212764
1996,as a,47.67924918523674
2700,billions of,47.50482106861769
14545,the good,47.50482106861769
17960,world of,47.50482106861769
15363,them that,47.48632921513012
4583,down,47.43629193489649
4776,earthers,47.43508648801445
8165,it s,47.367003282153846
12156,rituals,47.27641879186682
3855,could,47.22851593785971
3847,cosmic,47.220582875338195
8281,jewish,47.21328624116966
16623,truth is,47.21328624116966
4908,empire,47.19778416554035
5191,existence of,47.19778416554035
5563,flat earthers,47.118159252568624
1041,agents,47.026827192691165
6088,giza,47.026827192691165
6638,help you,47.026827192691165
7597,inner,46.995219048787426
13389,story of,46.995219048787426
966,admit,46.96100421075408
14230,the blood,46.96100421075408
6329,happened,46.866879289775994
5811,found in,46.82635248020036
7932,is now,46.82635248020036
9152,medicine,46.807152140467714
7793,is another,46.75401386922203
10805,paradigm,46.75401386922203
6294,had been,46.74078717827828
3313,chemtrails,46.72641179362728
6501,having been,46.72641179362728
14713,the masses,46.72641179362728
3028,call,46.648925508411274
11513,proven,46.63932241727056
8386,killed,46.62740984688406
4536,dollars,46.614832474270095
2360,bankers,46.55429205857554
11272,pp,46.55429205857554
3356,church of,46.506965410900236
11467,proof of,46.506965410900236
16622,truth and,46.48714150317013
3370,citizens,46.3929446950901
4649,due,46.303471967420705
8363,keep,46.29886049303157
13027,so that,46.13263589354916
810,about this,46.113860451730034
1424,and free,46.05464963545336
4121,deceive,46.05464963545336
9358,money is,46.05464963545336
14702,the mainstream media,46.05464963545336
18055,wuhan,46.038603468197415
8820,look at,45.99016246785576
10756,own connection,45.91603053435115
13228,spiritually,45.91603053435115
1218,always,45.9070694869245
11567,pure,45.71177653829802
16743,united,45.708945975245875
9592,need,45.54519157255761
8742,list,45.540164162806036
17444,went,45.51092573908739
11041,physics,45.43892432769732
10818,part,45.33354136150579
14549,the government,45.240374466717014
13713,take,45.19084164710558
2753,bombs,45.18117959784785
4939,enemies,45.18117959784785
9346,molecular,45.18117959784785
10993,persons,45.18117959784785
16137,to help you,45.18117959784785
16217,to note,45.18117959784785
14944,the public,45.11131331975405
17349,we know,45.10193980697113
3933,crater,45.074801899919116
5968,gain,44.908915841398716
9517,mysterious,44.908915841398716
1173,almost,44.706943366893256
13903,that all,44.700792890890156
7109,illegal,44.65638702226621
13062,solar system,44.63084703901413
